ville;latitude;longitude
Barry;43.13854288;0.020248698
Labastide;43.036149342;0.351647016
La Barthe De Neste;43.079186051;0.383004275
Labatut Riviere;43.52584645;0.033508439
Bartres;43.13297307;-0.054510034
Lamarque Pontacq;43.164011888;-0.101633359
Bazillac;43.359855292;0.110628882
Lamarque Rustaing;43.276402884;0.293594179
Benque Molere;43.096830566;0.289284084
Lancon;42.881791363;0.368137196
Bernac Debat;43.169658545;0.110303036
Lanespede;43.166011035;0.272845683
Borderes Louron;42.868056229;0.416196059
Lescurry;43.336703325;0.157163136
Bouilh Pereuilh;43.309229622;0.192119596
Loudenvielle;42.731596477;0.432003326
Boulin;43.254023292;0.135283266
Loudervielle;42.801678257;0.439797177
Cadeilhan Trachere;42.810394402;0.294689132
Louit;43.300760533;0.16082008
Camales;43.35933017;0.078855548
Lourdes;43.107598367;-0.076987994
Campan;42.961694702;0.216394927
Loures Barousse;43.026790928;0.6035427120000001
Campan;42.961694702;0.216394927
Luby Betmont;43.29548688;0.294765802
Campistrous;43.143618866;0.374051502
Marquerie;43.259890307;0.208132927
Casterets;43.315157741;0.582288063
Mingot;43.374323391;0.171140058
Castillon;43.09430038;0.221735324
Monfaucon;43.45432022;0.121160259
Caubous;43.24337958;0.469476262
Monlong;43.198071102;0.469900045
Cazaux Frechet Aneran Camors;42.843647257;0.434129137
Montousse;43.062941867;0.413203078
Cazaux Frechet Aneran Camors;42.843647257;0.434129137
Ordizan;43.106601584;0.142174096
Chelle Spou;43.142512561;0.248359599
Pailhac;42.911905587;0.367289013
Collongues;43.289651469;0.168154649
Peyraube;43.203165237;0.254790611
Crechets;43.000942308;0.569940774
Peyriguere;43.251751139;0.262441213
Dours;43.307132984;0.133424246
Pinas;43.116949506;0.441023126
Estaing;42.88124154;-0.206229678
Pujo;43.341506646;0.064390986
Estampures;43.375900011;0.284933958
St Arroman;43.045124764;0.40271976
Ferrieres;43.013773382;-0.239781747
St Paul;43.085946053;0.511123287
Gaillagos;42.993447215;-0.181963957
St Savin;42.975326102;-0.092642096
Generest;43.025257843;0.516717025
Salles;43.03052215;-0.17080381
Ger;43.052658817;-0.041840578
Sarrancolin;42.959285939;0.444191596
Gez;43.012493621;-0.120691277
Sazos;42.855590872;-0.043313123
Gouaux;42.856315944;0.37321693
Segus;43.060397625;-0.109527152
Gourgue;43.137880667;0.267842682
Sost;42.897893688;0.554747396
Grust;42.89062254;-0.059144926
Talazac;43.33398071;0.038208574
Guchan;42.846763173;0.347400968
Tostat;43.329699292;0.111669266
Guchen;42.857166746;0.321900521
Uz;42.95802227;-0.090270203
Guizerix;43.322952963;0.453083175
Uzer;43.076970653;0.192147253
Hachan;43.285167288;0.455448887
Viella;42.87144018;0.02526235
Hourc;43.249922814;0.175633548
Vieuzos;43.25467528;0.448275467
Ibos;43.241380493;-0.000102492
Viger;43.059098943;-0.055947847
Jezeau;42.911130581;0.407697356
Vignec;42.818689013;0.285141857
Labassere;43.061526832;0.090943971
Cantaous;43.101204295;0.445300917
Lafitole;43.449548804;0.076488073
Alenya;42.640886096;2.98154834
Lagarde;43.304373414;0.02014292
Arboussols;42.666163055;2.492752695
Lagrange;43.129873603;0.347808915
Argeles Sur Mer;42.535086357;3.024219184
Lahitte Toupiere;43.456230254;-0.014126607
Banyuls Sur Mer;42.461363072;3.099584052
Lalanne Trie;43.311689223;0.336166887
Le Barcares;42.812614965;3.027971848
Lameac;43.332589803;0.231790714
Belesta;42.720402404;2.6236771240000003
Lansac;43.221396547;0.172135445
Bourg Madame;42.438364422;1.960631112
Lapeyre;43.324539314;0.331020843
Brouilla;42.575028226;2.894987111
Libaros;43.248574919;0.392018435
Camelas;42.638656386;2.688269659
Loubajac;43.138298646;-0.082960152
Campoussy;42.695445069;2.451725475
Lugagnan;43.062938471;-0.037863221
Canaveilles;42.534463594;2.223445481
Marsac;43.329384435;0.084781541
Casteil;42.505966983;2.419588963
Maubourguet;43.469097833;0.044400625
Catllar;42.64075012;2.422647617
Mauvezin;43.120579664;0.28106416
Cerbere;42.444391449;3.147777143
Mazeres De Neste;43.075918479;0.541163257
Clara Villerach;42.584376037;2.450903217
Mazouau;43.028256694;0.401673086
Collioure;42.513007685;3.072648992
Momeres;43.174625281;0.080843893
Corbere;42.651431643;2.66191878
Mun;43.280729801;0.271044364
Corneilla La Riviere;42.709725083;2.725561539
Nestier;43.059804994;0.478840508
Dorres;42.513560436;1.927061537
Omex;43.080594368;-0.09231253
Err;42.410599118;2.065931157
Orignac;43.12583217;0.168843821
Eus;42.657839205;2.446594993
Orincles;43.123429383;0.041805684
Eyne;42.454797801;2.108480918
Osmets;43.307699802;0.264684356
Feilluns;42.761018442;2.48822493
Oueilloux;43.174790698;0.181433433
Fontpedrouse;42.463074542;2.194855688
Ozon;43.169857618;0.254122714
Fontrabiouse;42.642603513;2.054172722
Peyrouse;43.109026003;-0.115330767
Fosse;42.785566692;2.432889636
Poueyferre;43.11966211;-0.080332505
Laroque Des Alberes;42.511612371;2.933038818
Pouy;43.262933555;0.55818859
La Llagonne;42.53753015;2.094025364
Pouzac;43.081134157;0.130223148
Llupia;42.625565745;2.7826888160000003
Sabarros;43.238694993;0.438518901
Marquixanes;42.637652625;2.483930933
Sacoue;42.985485178;0.528839884
Los Masos;42.615070563;2.460701109
Sailhan;42.810967126;0.330292606
Matemale;42.576894879;2.115493472
St Sever De Rustan;43.351802845;0.226851005
Mont Louis;42.509992425;2.119719351
Samuran;42.984883961;0.6012585570000001
Montner;42.741507079;2.687378985
Sarlabous;43.075957737;0.27967247
Nohedes;42.62849656;2.261182773
Segalas;43.409797978;0.130550477
Opoul Perillos;42.880114648;2.8579725700000003
Sere Lanso;43.067158256;0.015681754
Oreilla;42.576225276;2.222425847
Sers;42.912873632;0.077033113
Planes;42.472483896;2.145448791
Siradan;42.969348156;0.614776364
Prats De Mollo La Preste;42.419941318;2.441076871
Sombrun;43.481286238;0.001014633
Prats De Sournia;42.742572294;2.459295848
Soublecause;43.532494131;-0.025151497
Prugnanes;42.826524676;2.436329482
Tajan;43.182227417;0.452572933
Rasigueres;42.77465342;2.5953970550000003
Tournous Darre;43.285311385;0.357580929
Real;42.641510241;2.146041974
Troubat;42.974990794;0.581712074
Saillagouse;42.458957376;2.039379416
Trouley Labarthe;43.319956883;0.24861938
Ste Colombe De La Commanderie;42.615035567;2.7399573740000003
Tuzaguet;43.083076722;0.441624649
St Feliu D Amont;42.675777686;2.717998078
Uglas;43.14049139;0.438698834
St Michel De Llotes;42.644362422;2.624705996
Vic En Bigorre;43.391429376;0.055936267
St Nazaire;42.662467385;2.986447836
Vidou;43.298290033;0.332842015
Sansa;42.619695847;2.18052691
Vier Bordes;42.993422083;-0.031115008
Tarerach;42.68492811;2.510936383
Villembits;43.280221773;0.318811798
Taurinya;42.558892697;2.442556314
Villemur;43.252876815;0.55584281
Trevillach;42.709359491;2.508987116
Visker;43.138571548;0.068417756
Trilla;42.738721892;2.521748745
Les Angles;42.579775375;2.052163677
Ur;42.46214609;1.941448327
La Bastide;42.537188442;2.571707912
Urbanya;42.643080213;2.300009004
La Cabanasse;42.501953551;2.106353646
Vernet Les Bains;42.538232343;2.415917263
Caixas;42.600347566;2.662051578
Villemolaque;42.593912882;2.848590911
Calce;42.748102148;2.756149788
Vives;42.529205127;2.767847303
Campome;42.642718105;2.384453833
Cases De Pene;42.78749888;2.778069024
Cassagnes;42.743875747;2.624439886
Caudies De Fenouilledes;42.819407213;2.377385165
Ceret;42.474295793;2.752604425
Claira;42.763894047;2.944971914
Codalet;42.59973774;2.415317175
Corneilla De Conflent;42.575987816;2.382522315
Corsavy;42.482625417;2.540530088
Coustouges;42.356384031;2.638118656
Espira De L Agly;42.796680046;2.822094634
Espira De Conflent;42.619188972;2.494123595
Fuilla;42.564710952;2.355328782
Glorianes;42.594140954;2.554705509
Lansac;42.767584782;2.565180203
Llo;42.433792909;2.089506
Maureillas Las Illas;42.460089957;2.800815395
Montauriol;42.576511137;2.724420066
Montferrer;42.443471627;2.564323328
Nahuja;42.423754225;1.997939825
Nefiach;42.695675448;2.658546516
Font Romeu Odeillo Via;42.51303743;2.026997961
Ortaffa;42.584480725;2.9207320560000003
Osseja;42.395193885;1.997072274
Passa;42.565402382;2.804985522
Peyrestortes;42.748277768;2.845441313
Pollestres;42.637486625;2.872869187
Porta;42.515765855;1.791921658
Port Vendres;42.5024413;3.10430185
Rigarda;42.62800219;2.537482769
Rivesaltes;42.778933018;2.8768525250000003
Rodes;42.656045582;2.550570255
Sahorre;42.523292957;2.35902659
St Arnac;42.776753642;2.535572035
St Hippolyte;42.806937748;2.973470763
St Laurent De La Salanque;42.794219656;3.00185226
Ste Leocadie;42.433770204;2.009612336
St Martin De Fenouillet;42.784898741;2.478479816
Saleilles;42.657183121;2.948547617
Salses Le Chateau;42.83721445;2.915869951
Serralongue;42.3828081;2.55747059
Sorede;42.499716442;2.9809151160000003
Taillet;42.516861884;2.679041541
Targasonne;42.503595152;1.988612815
Le Tech;42.441866021;2.512907732
Villelongue De La Salanque;42.725478722;2.977590962
Villelongue Dels Monts;42.523268877;2.899876847
Villeneuve De La Raho;42.639843299;2.910519202
Vira;42.763315353;2.394445708
Arbent;46.283607621;5.690755574
Valromey Sur Seran;45.918185011;5.6568848240000005
Valromey Sur Seran;45.918185011;5.6568848240000005
Valromey Sur Seran;45.918185011;5.6568848240000005
Valromey Sur Seran;45.918185011;5.6568848240000005
Bey;46.219516565;4.846226251
Nivigne Et Suran;46.283759087;5.426610623
Chevry;46.283052925;6.047291131
Divonne Les Bains;46.37578263;6.115899041
Drom;46.219911371;5.368203702
Druillat;46.067401882;5.292863665
Echenevex;46.316213201;6.019973941
Grieges;46.263562027;4.8465959640000005
Groissiat;46.226480597;5.612552487
Hautecourt Romaneche;46.161413177;5.429657892
Plateau D Hauteville;45.939605942;5.583780117
Haut Valromey;46.047457905;5.687540901
Illiat;46.186478333;4.888314493
Injoux Genissiat;46.049881793;5.759597323
Jasseron;46.214830635;5.312466653
Lagnieu;45.891820194;5.329446323
Oncieu;45.965268733;5.471426786
Pirajoux;46.38527423;5.274506777
Priay;46.020155822;5.284298471
Revonnas;46.16166052;5.335646174
Ste Croix;45.896004701;5.049282497
Adast;42.974476759;-0.076804788
St Martin Du Mont;46.106037536;5.32566619
Adervielle Pouchergues;42.795853294;0.385451223
Agos Vidalos;43.039825353;-0.075185773
Ansost;43.432867324;0.110706082
Aragnouet;42.784532384;0.178166523
Arne;43.181239135;0.493533926
St Paul De Varax;46.09554189;5.127602048
Arrens Marsous;42.910277525;-0.260463696
Astugue;43.097156721;0.07222857
Averan;43.136195759;-0.001853962
Avezac Prat Lahitte;43.065408981;0.334878564
Bagneres De Bigorre;42.979099288;0.08732179
Sauverny;46.312789714;6.110162402
Bagneres De Bigorre;42.979099288;0.08732179
Barrancoueu;42.909947353;0.325405416
Batsere;43.059975361;0.283731509
Bazus Neste;43.031261558;0.387260596
Beaucens;42.951858827;0.022877422
Beaudean;42.993163636;0.137233068
Villes;46.095438878;5.7578721
Benque Molere;43.096830566;0.289284084
Arviere En Valromey;45.916294208;5.735432914
Beyrede Jumet Camous;42.952707104;0.347481215
Arviere En Valromey;45.916294208;5.735432914
Bonrepos;43.193379507;0.381162157
Arviere En Valromey;45.916294208;5.735432914
Boo Silhen;43.018554731;-0.073817853
Arviere En Valromey;45.916294208;5.735432914
Borderes Louron;42.868056229;0.416196059
Bourg De Bigorre;43.086480652;0.257318931
Bourisp;42.83131235;0.341236597
Bourreac;43.104793032;0.002730986
Bours;43.276020136;0.09103762
Bulan;43.043147211;0.2796266
Caharet;43.145489278;0.312107783
Caixon;43.408527109;0.020842455
Campan;42.961694702;0.216394927
Campuzan;43.279070613;0.434322335
Cauterets;42.852254828;-0.126776012
Cizos;43.262771014;0.48914607
Escala;43.087444355;0.411300953
Escaunets;43.345970834;-0.076642327
Escoubes Pouts;43.106688612;0.02918419
Esparros;43.010647902;0.305990422
Espeche;43.061607926;0.30155315
Espieilh;43.078335232;0.241085671
Frechet Aure;42.926236605;0.379832088
Frechou Frechet;43.176308174;0.162505883
Galez;43.187218747;0.406979207
Gazost;43.00043965;0.023662156
Genos;42.751904453;0.391281732
Gensac;43.433780975;0.091040065
Geu;43.039999827;-0.052164955
Gez Ez Angles;43.088121824;0.024627215
Gonez;43.233810191;0.209930708
Hauban;43.098763777;0.162804462
Heches;42.999813637;0.37342063
Heres;43.550280959;-0.001434636
Izaux;43.058114984;0.376846316
Juillan;43.199500029;0.02269047
Arrayou Lahitte;43.093247568;0.044910892
Lascazeres;43.498187874;-0.028351383
Layrisse;43.137824185;0.049341203
Lombres;43.052650047;0.510188906
Lomne;43.046584269;0.302880724
Lubret St Luc;43.315005806;0.29784553
Luz St Sauveur;42.832175797;0.017353521
Luz St Sauveur;42.832175797;0.017353521
Madiran;43.551948092;-0.056281524
Mansan;43.34103024;0.192247968
Marsas;43.052602014;0.220962268
Mont;42.82068521;0.443446431
Montegut;43.049629041;0.499270201
Montgaillard;43.123058531;0.110928468
Mouledous;43.220288989;0.271479527
Neuilh;43.074859871;0.06995531
Nouilhan;43.427610787;0.042067237
Orieux;43.234450158;0.294418068
Orleix;43.276531409;0.117366065
Oroix;43.295080795;-0.023581189
Ossun;43.17860656;-0.042723181
Ourde;42.96580407;0.544869577
Oursbelille;43.286066636;0.036229825
Ouste;43.046505384;-0.014443454
Ouzous;43.037059412;-0.103931105
Pere;43.146001178;0.295437784
Peyrun;43.330100308;0.192196785
Poumarous;43.155253698;0.215733228
Pouyastruc;43.267654341;0.17148807
Puntous;43.302512211;0.460884511
Recurt;43.200282251;0.435289154
St Lanne;43.585901621;-0.070138809
St Laurent De Neste;43.092074686;0.480829109
St Pastous;43.015497922;-0.043490983
Sarriac Bigorre;43.388326935;0.118252644
Sarrouilles;43.23132587;0.130312216
Sassis;42.876459171;-0.016788448
Sauveterre;43.477171933;0.105552805
Seron;43.322337496;-0.092024185
Siarrouy;43.322680208;0.034997036
Sinzos;43.219693634;0.211693488
Sireix;42.966213106;-0.154148731
Soues;43.206013457;0.099227239
Thebe;42.957023357;0.602858344
Thermes Magnoac;43.297670902;0.603901656
Tournay;43.185923132;0.24823065
Ugnouas;43.341956426;0.103763308
Villefranque;43.502516626;-0.003707526
Villelongue;42.942749361;-0.016731347
Villenave Pres Bearn;43.365924879;-0.094009264
Argeles Sur Mer;42.535086357;3.024219184
Bages;42.607759972;2.8890972660000003
Baillestavy;42.564618562;2.521683366
Bouleternere;42.644744561;2.588014418
Caudies De Conflent;42.563791204;2.14342694
Conat;42.616917494;2.338454422
Elne;42.600462526;2.971485621
Enveitg;42.496570039;1.892844605
Estavar;42.47499951;2.009272463
Estoher;42.568135399;2.482174878
Fenouillet;42.782555947;2.373485962
Finestret;42.604106576;2.515855502
Fourques;42.584875828;2.777704947
Joch;42.61563309;2.525906703
Lamanere;42.35769766;2.519772003
Latour De Carol;42.473018942;1.873123882
Latour De France;42.770524555;2.651755257
Lesquerde;42.79387194;2.543382285
Llauro;42.54567737;2.744513872
Montescot;42.614202305;2.923623603
Mosset;42.674019411;2.305078163
Oms;42.533927805;2.709189335
Perpignan;42.696441301;2.898977872
Le Perthus;42.465674732;2.859108486
Planezes;42.774378258;2.621954406
Porte Puymorens;42.55534352;1.835055171
Prats De Mollo La Preste;42.419941318;2.441076871
Prunet Et Belpuig;42.566308959;2.633525283
St Cyprien;42.621701446;3.015900405
St Genis Des Fontaines;42.549661152;2.919923135
St Jean Lasseille;42.585848942;2.864649426
St Laurent De Cerdans;42.396970976;2.621611806
St Paul De Fenouillet;42.820703118;2.507417036
Sauto;42.515713365;2.148950832
Sournia;42.714957411;2.414181963
Terrats;42.602755615;2.759839983
Toulouges;42.669875609;2.824053857
Valmanya;42.521532887;2.514001689
Villefranche De Conflent;42.596860783;2.360377375
Vinca;42.643618709;2.523091541
Vingrau;42.85783321;2.79049003
Arfeuilles;46.143292065;3.74351109
Arpheuilles St Priest;46.226666425;2.665255145
Bagneux;46.645415804;3.204592049
Billezois;46.209405973;3.5771278840000003
Le Bouchaud;46.30778504;3.907625433
Brout Vernet;46.196819487;3.28873942
Chamblet;46.328569434;2.7133436470000003
La Chapelle Aux Chasses;46.659918521;3.530096193
Charroux;46.182222689;3.164572765
Chatel Montagne;46.100334912;3.716431682
Chatelus;46.197821436;3.725356483
Chatillon;46.462232099;3.129386024
Chavenon;46.422180164;2.951773198
Cognat Lyonne;46.1076201;3.298081608
Coulandon;46.55471178;3.245709904
Droiturier;46.226568049;3.705063452
Fleuriel;46.287034886;3.160985836
Gennetines;46.629902153;3.405195464
Gipcy;46.51134142;3.051478785
Jaligny Sur Besbre;46.377275294;3.589013279
Laprugne;45.993756975;3.762806236
Liernolles;46.398593385;3.768585405
Marigny;46.579143603;3.209827618
Monetay Sur Loire;46.435502574;3.824171209
Montcombroux Les Mines;46.360740654;3.727885139
Nassigny;46.497763791;2.59409328
Noyant D Allier;46.479583584;3.118364554
Reugny;46.458374884;2.612909244
St Leopardin D Augy;46.698165321;3.105697757
St Marcel En Marcillat;46.152855264;2.580623991
St Martin Des Lais;46.674246527;3.656397185
St Plaisir;46.62437304;2.955747865
Sorbier;46.361336452;3.657487574
Target;46.285039032;3.047720144
Teillet Argenty;46.262614973;2.516940148
Terjat;46.214947327;2.61916688
Le Theil;46.356313025;3.125553941
Trevol;46.63727968;3.316073994
Ussel D Allier;46.210162099;3.189524356
Vaumas;46.448513399;3.624772114
Villefranche D Allier;46.396267301;2.840966961
Villefranche D Allier;46.396267301;2.840966961
Villeneuve Sur Allier;46.674349681;3.250480834
Ygrande;46.549998686;2.942537496
Jausiers;44.387641542;6.786576163
Montfort;44.058584917;5.952291264
Pierrevert;43.806506526;5.722192402
St Michel L Observatoire;43.909537513;5.720175386
Antibes;43.587761948;7.105220285
Bezaudun Les Alpes;43.803773081;7.093057164
Carros;43.784756619;7.184265344
Castellar;43.821768857;7.499043436
Colomars;43.758646519;7.223380391
Courmes;43.752512486;7.017552151
Gorbio;43.78613749;7.444438994
Greolieres;43.807349377;6.932138589
